id,date,store,item,sales
3734,103734.0, 2017-11-15,5.0,13.0,102.0
3735,103735.0, 2017-11-16,5.0,13.0,79.0
3736,103736.0, 2017-11-17,5.0,13.0,86.0
3737,103737.0, 2017-11-18,5.0,13.0,99.0
3738,103738.0, 2017-11-19,5.0,13.0,90.0
3739,103739.0, 2017-11-20,5.0,13.0,56.0
3740,103740.0, 2017-11-21,5.0,13.0,65.0
3741,103741.0, 2017-11-22,5.0,13.0,78.0
3742,103742.0, 2017-11-23,5.0,13.0,66.0
3743,103743.0, 2017-11-24,5.0,13.0,70.0
3744,103744.0, 2017-11-25,5.0,13.0,85.0
3745,103745.0, 2017-11-26,5.0,13.0,87.0
3746,103746.0, 2017-11-27,5.0,13.0,55.0
3747,103747.0, 2017-11-28,5.0,13.0,77.0
3748,103748.0, 2017-11-29,5.0,13.0,81.0
3749,103749.0, 2017-11-30,5.0,13.0,84.0
3750,103750.0, 2017-11-01,6.0,13.0,74.0
3751,103751.0, 2017-11-02,6.0,13.0,73.0
3752,103752.0, 2017-11-03,6.0,13.0,74.0
3753,103753.0, 2017-11-04,6.0,13.0,94.0
3754,103754.0, 2017-11-05,6.0,13.0,98.0
3755,103755.0, 2017-11-06,6.0,13.0,60.0
3756,103756.0, 2017-11-07,6.0,13.0,62.0
3757,103757.0, 2017-11-08,6.0,13.0,75.0
3758,103758.0, 2017-11-09,6.0,13.0,78.0
3759,103759.0, 2017-11-10,6.0,13.0,76.0
3760,103760.0, 2017-11-11,6.0,13.0,107.0
3761,103761.0, 2017-11-12,6.0,13.0,82.0
3762,103762.0, 2017-11-13,6.0,13.0,51.0
3763,103763.0, 2017-11-14,6.0,13.0,88.0
3764,103764.0, 2017-11-15,6.0,13.0,72.0
3765,103765.0, 2017-11-16,6.0,13.0,87.0
3766,103766.0, 2017-11-17,6.0,13.0,71.0
3767,103767.0, 2017-11-18,6.0,13.0,98.0
3768,103768.0, 2017-11-19,6.0,13.0,92.0
3769,103769.0, 2017-11-20,6.0,13.0,68.0
3770,103770.0, 2017-11-21,6.0,13.0,66.0
3771,103771.0, 2017-11-22,6.0,13.0,92.0
3772,103772.0, 2017-11-23,6.0,13.0,93.0
3773,103773.0, 2017-11-24,6.0,13.0,85.0
3774,103774.0, 2017-11-25,6.0,13.0,82.0
3775,103775.0, 2017-11-26,6.0,13.0,96.0
3776,103776.0, 2017-11-27,6.0,13.0,55.0
3777,103777.0, 2017-11-28,6.0,13.0,68.0
3778,103778.0, 2017-11-29,6.0,13.0,71.0
3779,103779.0, 2017-11-30,6.0,13.0,69.0
3780,103780.0, 2017-11-01,7.0,13.0,45.0
3781,103781.0, 2017-11-02,7.0,13.0,75.0
3782,103782.0, 2017-11-03,7.0,13.0,68.0
3783,103783.0, 2017-11-04,7.0,13.0,69.0
3784,103784.0, 2017-11-05,7.0,13.0,70.0
3785,103785.0, 2017-11-06,7.0,13.0,53.0
3786,103786.0, 2017-11-07,7.0,13.0,77.0
3787,103787.0, 2017-11-08,7.0,13.0,74.0
3788,103788.0, 2017-11-09,7.0,13.0,58.0
3789,103789.0, 2017-11-10,7.0,13.0,74.0
3790,103790.0, 2017-11-11,7.0,13.0,80.0
3791,103791.0, 2017-11-12,7.0,13.0,75.0
3792,103792.0, 2017-11-13,7.0,13.0,46.0
3793,103793.0, 2017-11-14,7.0,13.0,60.0
3794,103794.0, 2017-11-15,7.0,13.0,56.0
3795,103795.0, 2017-11-16,7.0,13.0,60.0
3796,103796.0, 2017-11-17,7.0,13.0,86.0
3797,103797.0, 2017-11-18,7.0,13.0,63.0
3798,103798.0, 2017-11-19,7.0,13.0,86.0
3799,103799.0, 2017-11-20,7.0,13.0,51.0
3800,103800.0, 2017-11-21,7.0,13.0,55.0
3801,103801.0, 2017-11-22,7.0,13.0,54.0
3802,103802.0, 2017-11-23,7.0,13.0,69.0
3803,103803.0, 2017-11-24,7.0,13.0,68.0
3804,103804.0, 2017-11-25,7.0,13.0,73.0
3805,103805.0, 2017-11-26,7.0,13.0,81.0
3806,103806.0, 2017-11-27,7.0,13.0,49.0
3807,103807.0, 2017-11-28,7.0,13.0,56.0
3808,103808.0, 2017-11-29,7.0,13.0,68.0
3809,103809.0, 2017-11-30,7.0,13.0,82.0
3810,103810.0, 2017-11-01,8.0,13.0,102.0
3811,103811.0, 2017-11-02,8.0,13.0,121.0
3812,103812.0, 2017-11-03,8.0,13.0,121.0
3813,103813.0, 2017-11-04,8.0,13.0,147.0
3814,103814.0, 2017-11-05,8.0,13.0,136.0
3815,103815.0, 2017-11-06,8.0,13.0,88.0
3816,103816.0, 2017-11-07,8.0,13.0,121.0
3817,103817.0, 2017-11-08,8.0,13.0,130.0
3818,103818.0, 2017-11-09,8.0,13.0,139.0
3819,103819.0, 2017-11-10,8.0,13.0,137.0
3820,103820.0, 2017-11-11,8.0,13.0,114.0
3821,103821.0, 2017-11-12,8.0,13.0,155.0
3822,103822.0, 2017-11-13,8.0,13.0,84.0
3823,103823.0, 2017-11-14,8.0,13.0,129.0
3824,103824.0, 2017-11-15,8.0,13.0,107.0
3825,103825.0, 2017-11-16,8.0,13.0,124.0
3826,103826.0, 2017-11-17,8.0,13.0,144.0
3827,103827.0, 2017-11-18,8.0,13.0,136.0
3828,103828.0, 2017-11-19,8.0,13.0,135.0
3829,103829.0, 2017-11-20,8.0,13.0,111.0
3830,103830.0, 2017-11-21,8.0,13.0,99.0
3831,103831.0, 2017-11-22,8.0,13.0,120.0
3832,103832.0, 2017-11-23,8.0,13.0,126.0
3833,103833.0, 2017-11-24,8.0,13.0,130.0
3834,103834.0, 2017-11-25,8.0,13.0,147.0
3835,103835.0, 2017-11-26,8.0,13.0,146.0
3836,103836.0, 2017-11-27,8.0,13.0,94.0
3837,103837.0, 2017-11-28,8.0,13.0,105.0
3838,103838.0, 2017-11-29,8.0,13.0,132.0
3839,103839.0, 2017-11-30,8.0,13.0,114.0
3840,103840.0, 2017-11-01,9.0,13.0,107.0
3841,103841.0, 2017-11-02,9.0,13.0,93.0
3842,103842.0, 2017-11-03,9.0,13.0,110.0
3843,103843.0, 2017-11-04,9.0,13.0,126.0
3844,103844.0, 2017-11-05,9.0,13.0,129.0
3845,103845.0, 2017-11-06,9.0,13.0,74.0
3846,103846.0, 2017-11-07,9.0,13.0,97.0
3847,103847.0, 2017-11-08,9.0,13.0,114.0
3848,103848.0, 2017-11-09,9.0,13.0,103.0
3849,103849.0, 2017-11-10,9.0,13.0,99.0
3850,103850.0, 2017-11-11,9.0,13.0,113.0
3851,103851.0, 2017-11-12,9.0,13.0,128.0
3852,103852.0, 2017-11-13,9.0,13.0,91.0
3853,103853.0, 2017-11-14,9.0,13.0,91.0
3854,103854.0, 2017-11-15,9.0,13.0,93.0
3855,103855.0, 2017-11-16,9.0,13.0,99.0
3856,103856.0, 2017-11-17,9.0,13.0,120.0
3857,103857.0, 2017-11-18,9.0,13.0,102.0
3858,103858.0, 2017-11-19,9.0,13.0,111.0
3859,103859.0, 2017-11-20,9.0,13.0,77.0
3860,103860.0, 2017-11-21,9.0,13.0,106.0
3861,103861.0, 2017-11-22,9.0,13.0,85.0
3862,103862.0, 2017-11-23,9.0,13.0,116.0
3863,103863.0, 2017-11-24,9.0,13.0,116.0
3864,103864.0, 2017-11-25,9.0,13.0,124.0
3865,103865.0, 2017-11-26,9.0,13.0,120.0
3866,103866.0, 2017-11-27,9.0,13.0,93.0
3867,103867.0, 2017-11-28,9.0,13.0,80.0
3868,103868.0, 2017-11-29,9.0,13.0,93.0
3869,103869.0, 2017-11-30,9.0,13.0,111.0
3870,103870.0, 2017-11-01,10.0,13.0,103.0
3871,103871.0, 2017-11-02,10.0,13.0,116.0
3872,103872.0, 2017-11-03,10.0,13.0,114.0
3873,103873.0, 2017-11-04,10.0,13.0,143.0
3874,103874.0, 2017-11-05,10.0,13.0,144.0
3875,103875.0, 2017-11-06,10.0,13.0,98.0
3876,103876.0, 2017-11-07,10.0,13.0,123.0
3877,103877.0, 2017-11-08,10.0,13.0,86.0
3878,103878.0, 2017-11-09,10.0,13.0,119.0
3879,103879.0, 2017-11-10,10.0,13.0,132.0
3880,103880.0, 2017-11-11,10.0,13.0,133.0
3881,103881.0, 2017-11-12,10.0,13.0,123.0
3882,103882.0, 2017-11-13,10.0,13.0,90.0
3883,103883.0, 2017-11-14,10.0,13.0,94.0
3884,103884.0, 2017-11-15,10.0,13.0,95.0
3885,103885.0, 2017-11-16,10.0,13.0,113.0
3886,103886.0, 2017-11-17,10.0,13.0,114.0
3887,103887.0, 2017-11-18,10.0,13.0,134.0
3888,103888.0, 2017-11-19,10.0,13.0,112.0
3889,103889.0, 2017-11-20,10.0,13.0,106.0
3890,103890.0, 2017-11-21,10.0,13.0,110.0
3891,103891.0, 2017-11-22,10.0,13.0,103.0
3892,103892.0, 2017-11-23,10.0,13.0,97.0
3893,103893.0, 2017-11-24,10.0,13.0,115.0
3894,103894.0, 2017-11-25,10.0,13.0,119.0
3895,103895.0, 2017-11-26,10.0,13.0,148.0
3896,103896.0, 2017-11-27,10.0,13.0,100.0
3897,103897.0, 2017-11-28,10.0,13.0,115.0
3898,103898.0, 2017-11-29,10.0,13.0,92.0
3899,103899.0, 2017-11-30,10.0,13.0,97.0
3900,103900.0, 2017-11-01,1.0,14.0,54.0
3901,103901.0, 2017-11-02,1.0,14.0,75.0
3902,103902.0, 2017-11-03,1.0,14.0,64.0
3903,103903.0, 2017-11-04,1.0,14.0,58.0
3904,103904.0, 2017-11-05,1.0,14.0,76.0
3905,103905.0, 2017-11-06,1.0,14.0,49.0
3906,103906.0, 2017-11-07,1.0,14.0,56.0
3907,103907.0, 2017-11-08,1.0,14.0,60.0
3908,103908.0, 2017-11-09,1.0,14.0,65.0
3909,103909.0, 2017-11-10,1.0,14.0,60.0
3910,103910.0, 2017-11-11,1.0,14.0,76.0
3911,103911.0, 2017-11-12,1.0,14.0,76.0
3912,103912.0, 2017-11-13,1.0,14.0,53.0
3913,103913.0, 2017-11-14,1.0,14.0,61.0
3914,103914.0, 2017-11-15,1.0,14.0,47.0
3915,103915.0, 2017-11-16,1.0,14.0,74.0
3916,103916.0, 2017-11-17,1.0,14.0,71.0
3917,103917.0, 2017-11-18,1.0,14.0,61.0
3918,103918.0, 2017-11-19,1.0,14.0,77.0
3919,103919.0, 2017-11-20,1.0,14.0,49.0
3920,103920.0, 2017-11-21,1.0,14.0,56.0
3921,103921.0, 2017-11-22,1.0,14.0,66.0
3922,103922.0, 2017-11-23,1.0,14.0,77.0
3923,103923.0, 2017-11-24,1.0,14.0,64.0
3924,103924.0, 2017-11-25,1.0,14.0,86.0
3925,103925.0, 2017-11-26,1.0,14.0,79.0
3926,103926.0, 2017-11-27,1.0,14.0,48.0
3927,103927.0, 2017-11-28,1.0,14.0,72.0
3928,103928.0, 2017-11-29,1.0,14.0,57.0
3929,103929.0, 2017-11-30,1.0,14.0,66.0
3930,103930.0, 2017-11-01,2.0,14.0,75.0
3931,103931.0, 2017-11-02,2.0,14.0,104.0
3932,103932.0, 2017-11-03,2.0,14.0,98.0
3933,103933.0, 2017-11-04,2.0,14.0,102.0
3934,103934.0, 2017-11-05,2.0,14.0,115.0
3935,103935.0, 2017-11-06,2.0,14.0,65.0
3936,103936.0, 2017-11-07,2.0,14.0,76.0
3937,103937.0, 2017-11-08,2.0,14.0,85.0
3938,103938.0, 2017-11-09,2.0,14.0,77.0
3939,103939.0, 2017-11-10,2.0,14.0,103.0
3940,103940.0, 2017-11-11,2.0,14.0,102.0
3941,103941.0, 2017-11-12,2.0,14.0,114.0
3942,103942.0, 2017-11-13,2.0,14.0,66.0
3943,103943.0, 2017-11-14,2.0,14.0,68.0
3944,103944.0, 2017-11-15,2.0,14.0,104.0
3945,103945.0, 2017-11-16,2.0,14.0,72.0
3946,103946.0, 2017-11-17,2.0,14.0,102.0
3947,103947.0, 2017-11-18,2.0,14.0,104.0
3948,103948.0, 2017-11-19,2.0,14.0,114.0
3949,103949.0, 2017-11-20,2.0,14.0,81.0
3950,103950.0, 2017-11-21,2.0,14.0,85.0
3951,103951.0, 2017-11-22,2.0,14.0,84.0
3952,103952.0, 2017-11-23,2.0,14.0,88.0
3953,103953.0, 2017-11-24,2.0,14.0,96.0
3954,103954.0, 2017-11-25,2.0,14.0,98.0
3955,103955.0, 2017-11-26,2.0,14.0,102.0
3956,103956.0, 2017-11-27,2.0,14.0,78.0
3957,103957.0, 2017-11-28,2.0,14.0,73.0
3958,103958.0, 2017-11-29,2.0,14.0,81.0
3959,103959.0, 2017-11-30,2.0,14.0,86.0
3960,103960.0, 2017-11-01,3.0,14.0,69.0
3961,103961.0, 2017-11-02,3.0,14.0,83.0
3962,103962.0, 2017-11-03,3.0,14.0,100.0
3963,103963.0, 2017-11-04,3.0,14.0,93.0
3964,103964.0, 2017-11-05,3.0,14.0,93.0
3965,103965.0, 2017-11-06,3.0,14.0,53.0
3966,103966.0, 2017-11-07,3.0,14.0,81.0
3967,103967.0, 2017-11-08,3.0,14.0,73.0
3968,103968.0, 2017-11-09,3.0,14.0,99.0
3969,103969.0, 2017-11-10,3.0,14.0,87.0
3970,103970.0, 2017-11-11,3.0,14.0,87.0
3971,103971.0, 2017-11-12,3.0,14.0,87.0
3972,103972.0, 2017-11-13,3.0,14.0,61.0
3973,103973.0, 2017-11-14,3.0,14.0,75.0
3974,103974.0, 2017-11-15,3.0,14.0,67.0
3975,103975.0, 2017-11-16,3.0,14.0,80.0
3976,103976.0, 2017-11-17,3.0,14.0,87.0
3977,103977.0, 2017-11-18,3.0,14.0,86.0
3978,103978.0, 2017-11-19,3.0,14.0,103.0
3979,103979.0, 2017-11-20,3.0,14.0,54.0
3980,103980.0, 2017-11-21,3.0,14.0,93.0
3981,103981.0, 2017-11-22,3.0,14.0,63.0
3982,103982.0, 2017-11-23,3.0,14.0,81.0
3983,103983.0, 2017-11-24,3.0,14.0,91.0
3984,103984.0, 2017-11-25,3.0,14.0,93.0
3985,103985.0, 2017-11-26,3.0,14.0,91.0
3986,103986.0, 2017-11-27,3.0,14.0,81.0
3987,103987.0, 2017-11-28,3.0,14.0,68.0
3988,103988.0, 2017-11-29,3.0,14.0,71.0
3989,103989.0, 2017-11-30,3.0,14.0,79.0
3990,103990.0, 2017-11-01,4.0,14.0,46.0
3991,103991.0, 2017-11-02,4.0,14.0,69.0
3992,103992.0, 2017-11-03,4.0,14.0,85.0
3993,103993.0, 2017-11-04,4.0,14.0,63.0
3994,103994.0, 2017-11-05,4.0,14.0,98.0
3995,103995.0, 2017-11-06,4.0,14.0,57.0
3996,103996.0, 2017-11-07,4.0,14.0,70.0
3997,103997.0, 2017-11-08,4.0,14.0,79.0
3998,103998.0, 2017-11-09,4.0,14.0,68.0
3999,103999.0, 2017-11-10,4.0,14.0,81.0
4000,104000.0, 2017-11-11,4.0,14.0,80.0
4001,104001.0, 2017-11-12,4.0,14.0,75.0
4002,104002.0, 2017-11-13,4.0,14.0,64.0
4003,104003.0, 2017-11-14,4.0,14.0,58.0
4004,104004.0, 2017-11-15,4.0,14.0,76.0
4005,104005.0, 2017-11-16,4.0,14.0,77.0
4006,104006.0, 2017-11-17,4.0,14.0,77.0
4007,104007.0, 2017-11-18,4.0,14.0,81.0
4008,104008.0, 2017-11-19,4.0,14.0,81.0
4009,104009.0, 2017-11-20,4.0,14.0,62.0
4010,104010.0, 2017-11-21,4.0,14.0,78.0
4011,104011.0, 2017-11-22,4.0,14.0,68.0
4012,104012.0, 2017-11-23,4.0,14.0,83.0
4013,104013.0, 2017-11-24,4.0,14.0,96.0
4014,104014.0, 2017-11-25,4.0,14.0,72.0
4015,104015.0, 2017-11-26,4.0,14.0,83.0
4016,104016.0, 2017-11-27,4.0,14.0,58.0
4017,104017.0, 2017-11-28,4.0,14.0,68.0
4018,104018.0, 2017-11-29,4.0,14.0,74.0
4019,104019.0, 2017-11-30,4.0,14.0,65.0
4020,104020.0, 2017-11-01,5.0,14.0,32.0
4021,104021.0, 2017-11-02,5.0,14.0,53.0
4022,104022.0, 2017-11-03,5.0,14.0,68.0
4023,104023.0, 2017-11-04,5.0,14.0,63.0
4024,104024.0, 2017-11-05,5.0,14.0,51.0
4025,104025.0, 2017-11-06,5.0,14.0,56.0
4026,104026.0, 2017-11-07,5.0,14.0,51.0
4027,104027.0, 2017-11-08,5.0,14.0,58.0
4028,104028.0, 2017-11-09,5.0,14.0,43.0
4029,104029.0, 2017-11-10,5.0,14.0,45.0
4030,104030.0, 2017-11-11,5.0,14.0,49.0
4031,104031.0, 2017-11-12,5.0,14.0,64.0
4032,104032.0, 2017-11-13,5.0,14.0,36.0
4033,104033.0, 2017-11-14,5.0,14.0,49.0
4034,104034.0, 2017-11-15,5.0,14.0,57.0
4035,104035.0, 2017-11-16,5.0,14.0,60.0
4036,104036.0, 2017-11-17,5.0,14.0,67.0
4037,104037.0, 2017-11-18,5.0,14.0,69.0
4038,104038.0, 2017-11-19,5.0,14.0,57.0
4039,104039.0, 2017-11-20,5.0,14.0,48.0
4040,104040.0, 2017-11-21,5.0,14.0,36.0
4041,104041.0, 2017-11-22,5.0,14.0,37.0
4042,104042.0, 2017-11-23,5.0,14.0,63.0
4043,104043.0, 2017-11-24,5.0,14.0,53.0
4044,104044.0, 2017-11-25,5.0,14.0,68.0
4045,104045.0, 2017-11-26,5.0,14.0,68.0
4046,104046.0, 2017-11-27,5.0,14.0,46.0
4047,104047.0, 2017-11-28,5.0,14.0,47.0
4048,104048.0, 2017-11-29,5.0,14.0,50.0
4049,104049.0, 2017-11-30,5.0,14.0,49.0
4050,104050.0, 2017-11-01,6.0,14.0,48.0
4051,104051.0, 2017-11-02,6.0,14.0,51.0
4052,104052.0, 2017-11-03,6.0,14.0,50.0
4053,104053.0, 2017-11-04,6.0,14.0,62.0
4054,104054.0, 2017-11-05,6.0,14.0,53.0
4055,104055.0, 2017-11-06,6.0,14.0,47.0
4056,104056.0, 2017-11-07,6.0,14.0,60.0
4057,104057.0, 2017-11-08,6.0,14.0,38.0
4058,104058.0, 2017-11-09,6.0,14.0,55.0
4059,104059.0, 2017-11-10,6.0,14.0,52.0
4060,104060.0, 2017-11-11,6.0,14.0,65.0
4061,104061.0, 2017-11-12,6.0,14.0,59.0
4062,104062.0, 2017-11-13,6.0,14.0,51.0
4063,104063.0, 2017-11-14,6.0,14.0,48.0
4064,104064.0, 2017-11-15,6.0,14.0,56.0
4065,104065.0, 2017-11-16,6.0,14.0,41.0
4066,104066.0, 2017-11-17,6.0,14.0,61.0
4067,104067.0, 2017-11-18,6.0,14.0,77.0
4068,104068.0, 2017-11-19,6.0,14.0,71.0
4069,104069.0, 2017-11-20,6.0,14.0,37.0
4070,104070.0, 2017-11-21,6.0,14.0,50.0
4071,104071.0, 2017-11-22,6.0,14.0,50.0
4072,104072.0, 2017-11-23,6.0,14.0,58.0
4073,104073.0, 2017-11-24,6.0,14.0,62.0
4074,104074.0, 2017-11-25,6.0,14.0,55.0
4075,104075.0, 2017-11-26,6.0,14.0,59.0
4076,104076.0, 2017-11-27,6.0,14.0,43.0
4077,104077.0, 2017-11-28,6.0,14.0,42.0
4078,104078.0, 2017-11-29,6.0,14.0,51.0
4079,104079.0, 2017-11-30,6.0,14.0,56.0
4080,104080.0, 2017-11-01,7.0,14.0,46.0
4081,104081.0, 2017-11-02,7.0,14.0,50.0
4082,104082.0, 2017-11-03,7.0,14.0,53.0
4083,104083.0, 2017-11-04,7.0,14.0,53.0
4084,104084.0, 2017-11-05,7.0,14.0,46.0
4085,104085.0, 2017-11-06,7.0,14.0,40.0
4086,104086.0, 2017-11-07,7.0,14.0,48.0
4087,104087.0, 2017-11-08,7.0,14.0,47.0
4088,104088.0, 2017-11-09,7.0,14.0,37.0
4089,104089.0, 2017-11-10,7.0,14.0,62.0
4090,104090.0, 2017-11-11,7.0,14.0,46.0
4091,104091.0, 2017-11-12,7.0,14.0,62.0
4092,104092.0, 2017-11-13,7.0,14.0,45.0
4093,104093.0, 2017-11-14,7.0,14.0,44.0
4094,104094.0, 2017-11-15,7.0,14.0,60.0
4095,104095.0, 2017-11-16,7.0,14.0,48.0
4096,104096.0, 2017-11-17,7.0,14.0,49.0
4097,104097.0, 2017-11-18,7.0,14.0,57.0
4098,104098.0, 2017-11-19,7.0,14.0,67.0
4099,104099.0, 2017-11-20,7.0,14.0,29.0
4100,104100.0, 2017-11-21,7.0,14.0,38.0
4101,104101.0, 2017-11-22,7.0,14.0,41.0
4102,104102.0, 2017-11-23,7.0,14.0,53.0
4103,104103.0, 2017-11-24,7.0,14.0,56.0
4104,104104.0, 2017-11-25,7.0,14.0,50.0
4105,104105.0, 2017-11-26,7.0,14.0,66.0
4106,104106.0, 2017-11-27,7.0,14.0,41.0
4107,104107.0, 2017-11-28,7.0,14.0,38.0
4108,104108.0, 2017-11-29,7.0,14.0,43.0
4109,104109.0, 2017-11-30,7.0,14.0,54.0
4110,104110.0, 2017-11-01,8.0,14.0,76.0
4111,104111.0, 2017-11-02,8.0,14.0,96.0
4112,104112.0, 2017-11-03,8.0,14.0,82.0
4113,104113.0, 2017-11-04,8.0,14.0,110.0
4114,104114.0, 2017-11-05,8.0,14.0,103.0
4115,104115.0, 2017-11-06,8.0,14.0,83.0
4116,104116.0, 2017-11-07,8.0,14.0,73.0
4117,104117.0, 2017-11-08,8.0,14.0,81.0
4118,104118.0, 2017-11-09,8.0,14.0,90.0
4119,104119.0, 2017-11-10,8.0,14.0,105.0
4120,104120.0, 2017-11-11,8.0,14.0,94.0
4121,104121.0, 2017-11-12,8.0,14.0,99.0
4122,104122.0, 2017-11-13,8.0,14.0,53.0
4123,104123.0, 2017-11-14,8.0,14.0,82.0
4124,104124.0, 2017-11-15,8.0,14.0,80.0
4125,104125.0, 2017-11-16,8.0,14.0,77.0
4126,104126.0, 2017-11-17,8.0,14.0,97.0
4127,104127.0, 2017-11-18,8.0,14.0,99.0
4128,104128.0, 2017-11-19,8.0,14.0,87.0
4129,104129.0, 2017-11-20,8.0,14.0,73.0
4130,104130.0, 2017-11-21,8.0,14.0,66.0
4131,104131.0, 2017-11-22,8.0,14.0,81.0
4132,104132.0, 2017-11-23,8.0,14.0,95.0
4133,104133.0, 2017-11-24,8.0,14.0,116.0
4134,104134.0, 2017-11-25,8.0,14.0,104.0
4135,104135.0, 2017-11-26,8.0,14.0,103.0
4136,104136.0, 2017-11-27,8.0,14.0,62.0
4137,104137.0, 2017-11-28,8.0,14.0,80.0
4138,104138.0, 2017-11-29,8.0,14.0,68.0
4139,104139.0, 2017-11-30,8.0,14.0,93.0
4140,104140.0, 2017-11-01,9.0,14.0,79.0
4141,104141.0, 2017-11-02,9.0,14.0,54.0
4142,104142.0, 2017-11-03,9.0,14.0,68.0
4143,104143.0, 2017-11-04,9.0,14.0,86.0
4144,104144.0, 2017-11-05,9.0,14.0,83.0
4145,104145.0, 2017-11-06,9.0,14.0,71.0
4146,104146.0, 2017-11-07,9.0,14.0,72.0
4147,104147.0, 2017-11-08,9.0,14.0,68.0
4148,104148.0, 2017-11-09,9.0,14.0,78.0
4149,104149.0, 2017-11-10,9.0,14.0,73.0
4150,104150.0, 2017-11-11,9.0,14.0,71.0
4151,104151.0, 2017-11-12,9.0,14.0,81.0
4152,104152.0, 2017-11-13,9.0,14.0,65.0
4153,104153.0, 2017-11-14,9.0,14.0,72.0
4154,104154.0, 2017-11-15,9.0,14.0,64.0
4155,104155.0, 2017-11-16,9.0,14.0,77.0
4156,104156.0, 2017-11-17,9.0,14.0,79.0
4157,104157.0, 2017-11-18,9.0,14.0,67.0
4158,104158.0, 2017-11-19,9.0,14.0,99.0
4159,104159.0, 2017-11-20,9.0,14.0,65.0
4160,104160.0, 2017-11-21,9.0,14.0,77.0
4161,104161.0, 2017-11-22,9.0,14.0,63.0
4162,104162.0, 2017-11-23,9.0,14.0,88.0
4163,104163.0, 2017-11-24,9.0,14.0,68.0
4164,104164.0, 2017-11-25,9.0,14.0,83.0
4165,104165.0, 2017-11-26,9.0,14.0,85.0
4166,104166.0, 2017-11-27,9.0,14.0,66.0
4167,104167.0, 2017-11-28,9.0,14.0,65.0
4168,104168.0, 2017-11-29,9.0,14.0,78.0
4169,104169.0, 2017-11-30,9.0,14.0,76.0
4170,104170.0, 2017-11-01,10.0,14.0,74.0
4171,104171.0, 2017-11-02,10.0,14.0,88.0
4172,104172.0, 2017-11-03,10.0,14.0,87.0
4173,104173.0, 2017-11-04,10.0,14.0,87.0
4174,104174.0, 2017-11-05,10.0,14.0,93.0
4175,104175.0, 2017-11-06,10.0,14.0,47.0
4176,104176.0, 2017-11-07,10.0,14.0,68.0
4177,104177.0, 2017-11-08,10.0,14.0,67.0
4178,104178.0, 2017-11-09,10.0,14.0,71.0
4179,104179.0, 2017-11-10,10.0,14.0,91.0
4180,104180.0, 2017-11-11,10.0,14.0,90.0
4181,104181.0, 2017-11-12,10.0,14.0,103.0
4182,104182.0, 2017-11-13,10.0,14.0,56.0
4183,104183.0, 2017-11-14,10.0,14.0,71.0
4184,104184.0, 2017-11-15,10.0,14.0,73.0
4185,104185.0, 2017-11-16,10.0,14.0,61.0
4186,104186.0, 2017-11-17,10.0,14.0,79.0
4187,104187.0, 2017-11-18,10.0,14.0,75.0
4188,104188.0, 2017-11-19,10.0,14.0,92.0
4189,104189.0, 2017-11-20,10.0,14.0,78.0
4190,104190.0, 2017-11-21,10.0,14.0,60.0
4191,104191.0, 2017-11-22,10.0,14.0,78.0
4192,104192.0, 2017-11-23,10.0,14.0,75.0
4193,104193.0, 2017-11-24,10.0,14.0,72.0
4194,104194.0, 2017-11-25,10.0,14.0,97.0
4195,104195.0, 2017-11-26,10.0,14.0,84.0
4196,104196.0, 2017-11-27,10.0,14.0,58.0
4197,104197.0, 2017-11-28,10.0,14.0,75.0
4198,104198.0, 2017-11-29,10.0,14.0,75.0
4199,104199.0, 2017-11-30,10.0,14.0,88.0
4200,104200.0, 2017-11-01,1.0,15.0,90.0
4201,104201.0, 2017-11-02,1.0,15.0,103.0
4202,104202.0, 2017-11-03,1.0,15.0,104.0
4203,104203.0, 2017-11-04,1.0,15.0,107.0
4204,104204.0, 2017-11-05,1.0,15.0,110.0
4205,104205.0, 2017-11-06,1.0,15.0,62.0
4206,104206.0, 2017-11-07,1.0,15.0,96.0
4207,104207.0, 2017-11-08,1.0,15.0,103.0
4208,104208.0, 2017-11-09,1.0,15.0,100.0
4209,104209.0, 2017-11-10,1.0,15.0,86.0
4210,104210.0, 2017-11-11,1.0,15.0,105.0
4211,104211.0, 2017-11-12,1.0,15.0,133.0
4212,104212.0, 2017-11-13,1.0,15.0,67.0
4213,104213.0, 2017-11-14,1.0,15.0,78.0
4214,104214.0, 2017-11-15,1.0,15.0,106.0
4215,104215.0, 2017-11-16,1.0,15.0,101.0
4216,104216.0, 2017-11-17,1.0,15.0,107.0
4217,104217.0, 2017-11-18,1.0,15.0,101.0
4218,104218.0, 2017-11-19,1.0,15.0,114.0
4219,104219.0, 2017-11-20,1.0,15.0,82.0
4220,104220.0, 2017-11-21,1.0,15.0,84.0
4221,104221.0, 2017-11-22,1.0,15.0,86.0
4222,104222.0, 2017-11-23,1.0,15.0,92.0
4223,104223.0, 2017-11-24,1.0,15.0,107.0
4224,104224.0, 2017-11-25,1.0,15.0,99.0
4225,104225.0, 2017-11-26,1.0,15.0,114.0
4226,104226.0, 2017-11-27,1.0,15.0,67.0
4227,104227.0, 2017-11-28,1.0,15.0,76.0
4228,104228.0, 2017-11-29,1.0,15.0,92.0
4229,104229.0, 2017-11-30,1.0,15.0,93.0
4230,104230.0, 2017-11-01,2.0,15.0,112.0
4231,104231.0, 2017-11-02,2.0,15.0,132.0
4232,104232.0, 2017-11-03,2.0,15.0,133.0
